$GPRMC,145055.000,A,4440.1767,N,00111.7235,W,4.00,225.94,201205,,,A*75
$GPRMC,145056.000,A,4440.1760,N,00111.7246,W,3.96,227.34,201205,,,A*75
$GPRMC,145058.000,A,4440.1746,N,00111.7270,W,3.98,229.78,201205,,,A*72
$GPRMC,145059.000,A,4440.1739,N,00111.7282,W,3.92,227.56,201205,,,A*7E
$GPRMC,145100.000,A,4440.1732,N,00111.7293,W,3.92,229.37,201205,,,A*71
$GPRMC,145101.000,A,4440.1725,N,00111.7305,W,3.92,228.46,201205,,,A*7F
$GPRMC,145103.000,A,4440.1711,N,00111.7328,W,3.90,226.43,201205,,,A*7C
$GPRMC,145104.000,A,4440.1703,N,00111.7340,W,3.88,227.84,201205,,,A*75
$GPRMC,145105.000,A,4440.1696,N,00111.7351,W,4.01,227.80,201205,,,A*7B
$GPRMC,145106.000,A,4440.1689,N,00111.7363,W,3.95,224.26,201205,,,A*72
$GPRMC,145108.000,A,4440.1674,N,00111.7385,W,4.00,223.84,201205,,,A*72
$GPRMC,145109.000,A,4440.1666,N,00111.7396,W,4.03,223.30,201205,,,A*7E
$GPRMC,145110.000,A,4440.1658,N,00111.7407,W,4.08,223.97,201205,,,A*72
$GPRMC,145111.000,A,4440.1650,N,00111.7418,W,4.13,223.90,201205,,,A*78
$GPRMC,145113.000,A,4440.1633,N,00111.7440,W,4.11,223.63,201205,,,A*7C
$GPRMC,145114.000,A,4440.1625,N,00111.7451,W,4.19,222.50,201205,,,A*75
$GPRMC,145115.000,A,4440.1617,N,00111.7463,W,4.17,223.53,201205,,,A*78
$GPRMC,145116.000,A,4440.1609,N,00111.7474,W,4.29,224.51,201205,,,A*7A
$GPRMC,145118.000,A,4440.1592,N,00111.7497,W,4.24,221.75,201205,,,A*76
$GPRMC,145119.000,A,4440.1583,N,00111.7509,W,4.38,224.74,201205,,,A*78
$GPRMC,145120.000,A,4440.1574,N,00111.7521,W,4.39,222.17,201205,,,A*72
$GPRMC,145121.000,A,4440.1566,N,00111.7533,W,4.32,222.14,201205,,,A*7B
$GPRMC,145123.000,A,4440.1548,N,00111.7556,W,4.39,223.60,201205,,,A*7F
